date,station,latitude,longitude,aqi,pm2_5,pm10,no2,so2,o3,temperature_C,relative_humidity_%,notes
2025-04-04,Dhangadhi,28.707,80.5912,121,43.6,72.8,2.0,5.2,74.6,27.1,57.8,
2025-04-04,Janakpur,26.706,85.9246,103,36.2,76.1,13.2,3.9,40.3,29.7,46.9,
2025-04-04,Butwal,27.7,83.45,72,21.9,57.6,5.7,3.2,70.2,36.3,25.8,
2025-04-04,Dharan,26.8125,87.2835,60,16.2,24.9,16.2,1.0,54.5,28.8,57.4,
2025-04-04,Hetauda,27.4163,85.0306,91,31.1,76.4,22.0,4.4,59.3,25.7,59.7,
2025-04-04,Birgunj,27.0,84.8667,140,51.2,98.9,13.8,2.3,69.9,29.6,53.0,
2025-04-04,Jumla,29.2741,82.1855,67,19.6,48.1,18.0,4.0,54.4,29.7,42.3,
2025-04-04,Illam,26.8901,87.9204,77,24.3,24.3,11.3,1.4,56.1,28.6,62.6,
2025-04-05,Kathmandu,27.7172,85.324,152,57.7,84.9,28.9,5.3,50.0,33.5,47.1,
2025-04-05,Lalitpur,27.6648,85.3188,155,62.3,121.4,14.6,6.6,51.1,33.4,43.2,
2025-04-05,Bhaktapur,27.6714,85.427,126,45.8,124.3,37.4,5.0,60.1,31.3,53.2,
2025-04-05,Pokhara,28.2096,83.9856,81,26.3,49.7,13.0,3.4,62.5,29.6,64.3,
2025-04-05,Biratnagar,26.4525,87.2718,84,27.6,72.7,13.6,5.4,58.6,38.2,61.6,
2025-04-05,Nepalgunj,28.0582,81.6176,64,18.2,42.7,16.2,4.6,55.7,28.6,55.3,
2025-04-05,Bharatpur,27.6838,84.4328,97,33.8,48.1,8.0,2.0,64.1,27.1,26.0,
2025-04-05,Dhangadhi,28.707,80.5912,96,33.5,47.1,6.5,9.3,61.8,29.4,60.6,
2025-04-05,Janakpur,26.706,85.9246,84,27.9,64.8,12.2,4.4,62.0,29.3,33.0,
2025-04-05,Butwal,27.7,83.45,103,36.5,61.8,8.2,7.6,65.5,30.0,32.1,
2025-04-05,Dharan,26.8125,87.2835,64,18.1,43.0,14.1,2.5,66.9,24.2,43.8,
2025-04-05,Hetauda,27.4163,85.0306,79,25.6,38.2,8.4,1.8,43.5,26.5,47.4,
2025-04-05,Birgunj,27.0,84.8667,134,48.8,78.9,19.5,6.7,53.5,32.7,55.2,
2025-04-05,Jumla,29.2741,82.1855,58,15.6,35.3,2.0,2.8,59.9,32.2,18.8,
2025-04-05,Illam,26.8901,87.9204,72,22.0,45.8,11.0,3.3,62.6,26.7,64.0,
2025-04-06,Kathmandu,27.7172,85.324,159,70.1,128.0,18.4,2.9,65.0,34.3,44.0,
2025-04-06,Lalitpur,27.6648,85.3188,139,50.8,121.5,27.5,6.6,63.6,34.5,53.0,
2025-04-06,Bhaktapur,27.6714,85.427,156,64.4,121.1,15.4,5.8,65.8,33.1,45.5,
2025-04-06,Pokhara,28.2096,83.9856,59,15.8,30.5,12.9,1.0,64.0,26.6,27.4,
2025-04-06,Biratnagar,26.4525,87.2718,102,36.0,85.5,16.4,3.4,48.7,33.5,44.4,
2025-04-06,Nepalgunj,28.0582,81.6176,71,21.7,37.0,17.3,6.6,53.4,32.6,45.8,
2025-04-06,Bharatpur,27.6838,84.4328,94,32.6,82.9,16.7,5.2,54.1,26.9,67.2,
2025-04-06,Dhangadhi,28.707,80.5912,78,24.8,43.5,8.6,5.9,48.9,26.6,43.3,
2025-04-06,Janakpur,26.706,85.9246,108,38.2,69.6,10.5,2.5,61.7,30.0,50.5,
2025-04-06,Butwal,27.7,83.45,100,35.3,91.2,13.9,6.9,43.8,27.8,45.9,
2025-04-06,Dharan,26.8125,87.2835,81,26.6,52.7,21.1,4.4,51.3,38.0,61.1,
2025-04-06,Hetauda,27.4163,85.0306,86,28.7,74.5,13.7,1.9,47.5,28.3,33.7,
2025-04-06,Birgunj,27.0,84.8667,87,29.2,63.6,19.9,6.2,64.7,31.5,72.1,
2025-04-06,Jumla,29.2741,82.1855,21,5.0,5.0,9.6,2.3,70.1,28.0,51.9,
2025-04-06,Illam,26.8901,87.9204,81,26.2,61.9,11.2,1.0,49.3,30.1,63.4,
2025-04-07,Kathmandu,27.7172,85.324,153,59.4,91.2,20.8,4.4,48.7,31.0,46.0,
2025-04-07,Lalitpur,27.6648,85.3188,151,56.1,112.4,19.2,7.5,48.2,32.3,52.1,
2025-04-07,Bhaktapur,27.6714,85.427,161,74.0,145.3,19.4,4.3,50.7,32.1,23.5,
2025-04-07,Pokhara,28.2096,83.9856,92,31.4,64.4,11.2,4.5,66.1,31.1,68.6,
2025-04-07,Biratnagar,26.4525,87.2718,98,34.6,65.1,25.9,4.5,78.2,32.9,47.5,
2025-04-07,Nepalgunj,28.0582,81.6176,93,32.0,65.6,18.1,2.9,69.7,30.2,43.5,
2025-04-07,Bharatpur,27.6838,84.4328,95,32.9,70.4,4.3,5.7,44.5,33.7,48.5,
2025-04-07,Dhangadhi,28.707,80.5912,105,37.3,51.8,9.5,2.8,49.9,36.3,53.0,
2025-04-07,Janakpur,26.706,85.9246,107,38.1,70.0,2.0,4.9,59.5,35.3,35.3,
2025-04-07,Butwal,27.7,83.45,79,25.5,52.3,11.9,2.6,59.4,28.3,62.6,
2025-04-07,Dharan,26.8125,87.2835,97,33.9,59.3,15.0,1.0,70.8,30.5,19.8,
2025-04-07,Hetauda,27.4163,85.0306,123,44.5,108.0,11.0,3.4,56.5,30.1,52.9,
2025-04-07,Birgunj,27.0,84.8667,137,50.1,105.2,16.8,4.7,53.5,31.5,30.9,
2025-04-07,Jumla,29.2741,82.1855,61,16.7,30.2,9.5,1.0,75.2,25.6,49.1,
2025-04-07,Illam,26.8901,87.9204,109,38.7,92.2,7.5,4.6,49.2,30.3,68.6,
2025-04-08,Kathmandu,27.7172,85.324,157,67.6,151.2,28.4,6.1,62.9,28.5,57.9,
2025-04-08,Lalitpur,27.6648,85.3188,142,52.2,82.0,23.8,4.6,80.3,30.4,36.6,
2025-04-08,Bhaktapur,27.6714,85.427,143,52.7,86.9,19.8,5.6,58.6,30.4,44.7,
2025-04-08,Pokhara,28.2096,83.9856,73,22.5,49.1,10.5,2.3,56.3,27.5,48.4,
2025-04-08,Biratnagar,26.4525,87.2718,115,41.0,72.6,22.5,8.6,43.8,38.4,42.5,
2025-04-08,Nepalgunj,28.0582,81.6176,116,41.4,106.7,12.7,1.0,68.2,26.5,55.2,
2025-04-08,Bharatpur,27.6838,84.4328,88,29.7,62.3,14.3,3.2,49.5,32.3,42.3,
2025-04-08,Dhangadhi,28.707,80.5912,69,20.6,37.6,20.2,3.0,56.8,30.6,34.4,
2025-04-08,Janakpur,26.706,85.9246,109,38.9,95.8,14.6,5.1,64.3,25.0,43.4,
2025-04-08,Butwal,27.7,83.45,90,30.4,37.8,10.8,1.2,66.4,30.3,41.9,
2025-04-08,Dharan,26.8125,87.2835,117,41.8,94.6,10.6,2.1,62.6,28.3,68.1,
2025-04-08,Hetauda,27.4163,85.0306,140,51.2,85.2,16.0,1.2,65.8,36.7,39.5,
2025-04-08,Birgunj,27.0,84.8667,84,27.6,48.5,21.7,3.4,74.0,30.8,44.9,
2025-04-08,Jumla,29.2741,82.1855,58,15.3,15.4,4.3,1.0,55.4,27.2,26.6,
2025-04-08,Illam,26.8901,87.9204,88,29.7,45.9,5.2,3.0,69.1,24.7,38.9,
2025-04-09,Kathmandu,27.7172,85.324,163,77.8,146.3,15.9,10.7,33.7,31.0,47.9,
2025-04-09,Lalitpur,27.6648,85.3188,126,45.5,110.6,19.7,6.6,58.9,25.3,59.9,
2025-04-09,Bhaktapur,27.6714,85.427,134,48.8,80.5,22.8,2.2,69.0,32.6,52.2,
2025-04-09,Pokhara,28.2096,83.9856,89,30.1,58.8,17.5,5.2,54.1,34.1,56.2,
2025-04-09,Biratnagar,26.4525,87.2718,118,42.2,83.6,25.7,4.1,63.2,29.8,50.3,
2025-04-09,Nepalgunj,28.0582,81.6176,81,26.2,50.1,2.0,5.0,53.1,25.7,59.7,
2025-04-09,Bharatpur,27.6838,84.4328,111,39.4,72.8,17.5,1.0,51.8,29.7,50.4,
2025-04-09,Dhangadhi,28.707,80.5912,92,31.4,77.8,6.1,5.2,82.7,28.0,39.0,
2025-04-09,Janakpur,26.706,85.9246,84,28.0,71.6,2.0,2.2,55.2,28.5,43.8,
2025-04-09,Butwal,27.7,83.45,99,35.1,67.7,12.1,6.5,72.7,30.3,63.1,
2025-04-09,Dharan,26.8125,87.2835,87,29.4,57.0,14.4,2.0,47.7,25.3,48.5,
2025-04-09,Hetauda,27.4163,85.0306,77,24.6,46.2,12.9,6.9,42.8,33.0,45.1,
2025-04-09,Birgunj,27.0,84.8667,119,43.0,77.5,10.9,4.2,53.4,36.3,29.4,
2025-04-09,Jumla,29.2741,82.1855,85,28.5,68.2,20.7,1.0,71.2,28.5,55.1,
2025-04-09,Illam,26.8901,87.9204,89,30.1,54.2,13.1,5.1,45.5,29.1,49.3,
2025-04-10,Kathmandu,27.7172,85.324,162,76.0,153.4,25.3,3.7,68.2,30.8,46.2,
2025-04-10,Lalitpur,27.6648,85.3188,147,54.1,115.3,16.3,8.2,60.1,35.8,53.6,
2025-04-10,Bhaktapur,27.6714,85.427,148,54.8,103.7,27.0,3.3,60.6,34.6,66.4,
2025-04-10,Pokhara,28.2096,83.9856,86,28.9,65.6,2.7,2.8,61.3,29.9,47.7,
2025-04-10,Biratnagar,26.4525,87.2718,114,40.8,76.4,18.2,4.8,50.8,32.4,45.7,
2025-04-10,Nepalgunj,28.0582,81.6176,95,32.9,62.0,13.7,1.0,43.7,27.8,57.2,
2025-04-10,Bharatpur,27.6838,84.4328,92,31.5,65.5,2.0,1.0,76.2,28.8,61.5,
2025-04-10,Dhangadhi,28.707,80.5912,104,36.6,68.2,16.4,1.3,70.2,21.7,45.7,
2025-04-10,Janakpur,26.706,85.9246,90,30.4,68.5,2.5,1.9,61.8,28.5,31.9,
2025-04-10,Butwal,27.7,83.45,90,30.6,71.2,6.2,1.0,44.2,31.4,62.1,
2025-04-10,Dharan,26.8125,87.2835,65,18.9,38.6,10.2,4.9,46.8,29.9,55.9,
2025-04-10,Hetauda,27.4163,85.0306,85,28.1,64.6,6.4,4.1,60.7,29.5,57.6,
2025-04-10,Birgunj,27.0,84.8667,125,45.2,64.0,30.3,4.3,47.3,31.9,41.5,
2025-04-10,Jumla,29.2741,82.1855,71,21.8,29.7,9.5,2.9,57.2,33.1,63.9,
2025-04-10,Illam,26.8901,87.9204,72,22.2,60.2,14.5,2.4,59.1,26.0,45.6,
2025-04-11,Kathmandu,27.7172,85.324,153,58.9,146.6,21.3,4.4,42.5,30.7,77.0,
2025-04-11,Lalitpur,27.6648,85.3188,133,48.7,69.6,18.4,6.1,52.3,34.4,49.5,
2025-04-11,Bhaktapur,27.6714,85.427,157,66.6,172.2,29.1,3.9,61.6,34.3,62.0,
2025-04-11,Pokhara,28.2096,83.9856,65,18.8,30.0,7.6,1.5,61.1,32.7,45.9,
2025-04-11,Biratnagar,26.4525,87.2718,99,34.8,80.5,27.0,5.9,51.7,30.1,47.2,
2025-04-11,Nepalgunj,28.0582,81.6176,92,31.7,70.4,7.5,3.9,52.3,30.2,32.2,
2025-04-11,Bharatpur,27.6838,84.4328,100,35.3,83.4,4.7,4.4,48.3,33.1,41.0,
2025-04-11,Dhangadhi,28.707,80.5912,106,37.6,62.2,8.4,5.5,70.8,30.8,61.6,
2025-04-11,Janakpur,26.706,85.9246,89,30.4,43.2,13.8,1.0,50.7,29.6,60.4,
2025-04-11,Butwal,27.7,83.45,98,34.3,74.6,2.0,4.7,58.1,27.9,62.7,
2025-04-11,Dharan,26.8125,87.2835,97,33.8,64.7,14.5,6.8,67.2,32.9,60.0,
2025-04-11,Hetauda,27.4163,85.0306,107,38.0,61.9,17.8,2.9,65.9,30.0,35.2,
2025-04-11,Birgunj,27.0,84.8667,134,48.7,80.8,21.9,5.4,53.1,35.6,45.8,
2025-04-11,Jumla,29.2741,82.1855,55,13.9,19.7,7.4,3.1,52.3,29.7,70.7,
2025-04-11,Illam,26.8901,87.9204,93,32.2,86.9,2.0,3.1,49.0,23.5,40.0,
2025-04-12,Kathmandu,27.7172,85.324,148,54.6,87.9,25.0,3.9,54.4,28.7,53.2,
2025-04-12,Lalitpur,27.6648,85.3188,132,48.1,99.3,19.1,6.8,68.2,29.6,42.0,
2025-04-12,Bhaktapur,27.6714,85.427,128,46.4,70.7,24.7,3.2,51.9,29.1,50.1,
2025-04-12,Pokhara,28.2096,83.9856,96,33.3,60.5,21.3,2.9,61.7,35.1,49.0,
2025-04-12,Biratnagar,26.4525,87.2718,106,37.4,77.4,25.8,4.9,65.9,32.1,31.9,
2025-04-12,Nepalgunj,28.0582,81.6176,104,36.7,63.7,5.6,2.2,58.4,31.6,50.1,
2025-04-12,Bharatpur,27.6838,84.4328,102,35.9,86.2,2.0,4.6,76.4,27.8,71.6,
2025-04-12,Dhangadhi,28.707,80.5912,96,33.5,54.5,5.8,4.7,41.7,37.3,46.8,
2025-04-12,Janakpur,26.706,85.9246,128,46.5,91.6,4.9,5.8,62.8,33.8,41.6,
2025-04-12,Butwal,27.7,83.45,70,21.3,39.8,12.3,1.0,49.5,27.1,33.5,
2025-04-12,Dharan,26.8125,87.2835,53,13.1,36.6,9.4,2.7,55.0,30.5,53.0,
2025-04-12,Hetauda,27.4163,85.0306,108,38.4,60.0,20.5,4.3,63.2,28.1,52.9,
2025-04-12,Birgunj,27.0,84.8667,73,22.6,36.5,28.6,6.3,55.3,33.6,53.2,
2025-04-12,Jumla,29.2741,82.1855,26,6.2,10.2,11.6,3.8,61.1,35.3,69.3,
2025-04-12,Illam,26.8901,87.9204,114,40.6,64.7,13.1,1.0,48.7,28.6,44.5,
2025-04-13,Kathmandu,27.7172,85.324,157,66.6,131.6,22.6,4.8,79.8,33.1,27.3,
2025-04-13,Lalitpur,27.6648,85.3188,118,42.5,66.7,23.2,2.2,65.0,31.0,51.6,
2025-04-13,Bhaktapur,27.6714,85.427,154,62.1,166.1,29.2,1.7,66.9,29.5,42.6,
2025-04-13,Pokhara,28.2096,83.9856,24,5.7,5.7,6.0,2.9,51.8,30.2,53.5,
2025-04-13,Biratnagar,26.4525,87.2718,61,17.0,40.6,22.8,2.5,49.2,29.9,54.4,
2025-04-13,Nepalgunj,28.0582,81.6176,127,46.0,85.2,6.2,1.9,66.3,29.4,41.1,
2025-04-13,Bharatpur,27.6838,84.4328,77,24.5,55.3,2.0,1.9,61.1,26.9,54.5,
2025-04-13,Dhangadhi,28.707,80.5912,104,36.6,63.2,13.3,3.4,50.1,26.9,59.5,
2025-04-13,Janakpur,26.706,85.9246,85,28.5,39.4,16.4,5.1,41.3,30.2,54.1,
2025-04-13,Butwal,27.7,83.45,53,13.3,22.7,8.8,1.5,53.1,25.6,43.2,
2025-04-13,Dharan,26.8125,87.2835,114,40.8,78.7,8.3,5.2,57.0,29.5,75.6,
2025-04-13,Hetauda,27.4163,85.0306,105,37.0,83.4,3.4,1.0,60.7,34.4,69.8,
2025-04-13,Birgunj,27.0,84.8667,132,48.2,93.7,34.3,3.9,39.3,32.4,24.7,
2025-04-13,Jumla,29.2741,82.1855,88,29.9,70.8,9.1,4.1,46.1,33.6,64.8,
2025-04-13,Illam,26.8901,87.9204,68,20.1,37.3,20.2,6.3,72.3,24.4,30.7,
2025-04-14,Kathmandu,27.7172,85.324,157,66.5,114.7,25.6,5.5,68.0,36.3,62.1,
2025-04-14,Lalitpur,27.6648,85.3188,152,57.9,132.3,26.4,5.0,38.9,25.0,44.4,
2025-04-14,Bhaktapur,27.6714,85.427,155,63.1,95.4,18.3,4.5,48.0,33.1,37.0,
2025-04-14,Pokhara,28.2096,83.9856,81,26.1,57.8,9.3,3.4,43.9,32.4,55.6,
2025-04-14,Biratnagar,26.4525,87.2718,114,40.9,56.7,25.5,7.1,73.4,30.1,47.6,
2025-04-14,Nepalgunj,28.0582,81.6176,110,39.3,65.5,13.7,3.0,66.6,22.4,51.1,
2025-04-14,Bharatpur,27.6838,84.4328,86,28.5,60.6,8.7,8.0,77.8,26.4,53.9,
2025-04-14,Dhangadhi,28.707,80.5912,112,39.9,56.4,5.9,3.6,57.7,29.5,51.1,
2025-04-14,Janakpur,26.706,85.9246,71,21.5,44.1,22.6,5.6,44.5,33.2,33.2,
2025-04-14,Butwal,27.7,83.45,80,26.0,61.8,9.2,2.1,68.1,26.5,74.1,
2025-04-14,Dharan,26.8125,87.2835,81,26.4,53.4,9.5,3.0,63.0,28.9,58.3,
2025-04-14,Hetauda,27.4163,85.0306,92,31.5,48.4,2.0,1.8,74.2,33.6,51.6,
2025-04-14,Birgunj,27.0,84.8667,95,32.9,77.0,15.1,5.0,73.4,32.2,73.3,
2025-04-14,Jumla,29.2741,82.1855,46,11.1,13.7,9.5,1.0,58.0,28.2,40.2,
2025-04-14,Illam,26.8901,87.9204,95,33.1,66.2,7.6,4.2,71.4,27.8,56.7,
2025-04-15,Kathmandu,27.7172,85.324,152,57.4,146.3,23.8,4.1,71.8,31.6,42.8,
2025-04-15,Lalitpur,27.6648,85.3188,129,47.0,121.3,24.5,6.9,65.9,33.8,39.6,
2025-04-15,Bhaktapur,27.6714,85.427,152,56.5,76.6,17.5,5.4,61.6,30.0,64.7,
2025-04-15,Pokhara,28.2096,83.9856,65,18.9,37.7,16.9,1.0,54.9,30.3,65.2,
2025-04-15,Biratnagar,26.4525,87.2718,140,51.2,88.0,12.1,5.1,52.1,31.7,69.8,
2025-04-15,Nepalgunj,28.0582,81.6176,81,26.3,60.6,14.3,1.8,36.7,24.5,62.8,
2025-04-15,Bharatpur,27.6838,84.4328,66,19.2,38.4,11.8,3.1,52.8,30.3,74.3,
2025-04-15,Dhangadhi,28.707,80.5912,83,27.4,55.4,7.8,1.8,53.0,31.2,35.3,
2025-04-15,Janakpur,26.706,85.9246,109,38.7,106.6,9.4,1.0,50.5,23.0,58.5,
2025-04-15,Butwal,27.7,83.45,92,31.8,52.2,4.8,3.7,36.8,25.4,42.4,
2025-04-15,Dharan,26.8125,87.2835,83,27.3,44.9,5.8,1.0,66.1,27.8,48.6,
2025-04-15,Hetauda,27.4163,85.0306,100,35.3,88.2,9.1,3.7,46.4,31.3,43.6,
2025-04-15,Birgunj,27.0,84.8667,117,42.2,93.2,26.2,2.7,53.1,26.2,57.3,
2025-04-15,Jumla,29.2741,82.1855,39,9.4,9.4,11.0,4.3,70.2,28.5,61.1,
2025-04-15,Illam,26.8901,87.9204,91,31.3,81.6,6.1,4.3,60.0,26.1,41.1,
2025-04-16,Kathmandu,27.7172,85.324,155,63.1,131.8,18.5,3.7,50.1,32.6,23.4,
2025-04-16,Lalitpur,27.6648,85.3188,151,56.0,88.2,19.0,5.5,46.9,34.0,54.7,
2025-04-16,Bhaktapur,27.6714,85.427,144,52.9,111.2,16.9,4.3,55.2,29.4,49.5,
2025-04-16,Pokhara,28.2096,83.9856,83,27.4,47.5,10.2,5.4,61.2,33.1,39.3,
2025-04-16,Biratnagar,26.4525,87.2718,116,41.7,89.7,33.2,4.8,74.2,27.8,57.6,
2025-04-16,Nepalgunj,28.0582,81.6176,80,25.8,66.1,11.5,2.6,49.3,31.4,48.0,
2025-04-16,Bharatpur,27.6838,84.4328,84,27.8,46.7,23.4,2.6,45.8,25.3,79.6,
2025-04-16,Dhangadhi,28.707,80.5912,73,22.8,52.2,11.7,4.8,60.9,31.6,43.4,
2025-04-16,Janakpur,26.706,85.9246,77,24.7,47.1,4.6,5.2,56.6,32.7,51.9,
2025-04-16,Butwal,27.7,83.45,63,17.7,39.7,15.5,6.2,49.0,30.2,48.1,
2025-04-16,Dharan,26.8125,87.2835,88,29.6,50.6,8.7,1.9,59.3,26.9,41.3,
2025-04-16,Hetauda,27.4163,85.0306,101,35.6,64.5,12.7,1.1,62.4,27.5,42.2,
2025-04-16,Birgunj,27.0,84.8667,122,44.1,95.7,17.1,1.9,57.8,33.7,58.1,
2025-04-16,Jumla,29.2741,82.1855,67,19.6,31.4,10.0,3.1,63.2,32.6,53.9,
2025-04-16,Illam,26.8901,87.9204,82,26.7,32.0,12.0,4.3,74.2,30.8,78.1,
2025-04-17,Kathmandu,27.7172,85.324,152,56.7,106.4,21.7,6.6,71.0,34.0,61.9,
2025-04-17,Lalitpur,27.6648,85.3188,133,48.4,78.0,18.9,5.5,61.1,31.0,41.9,
2025-04-17,Bhaktapur,27.6714,85.427,134,49.0,91.0,24.6,5.8,80.2,34.9,40.3,
2025-04-17,Pokhara,28.2096,83.9856,56,14.7,21.1,15.3,1.5,58.9,30.8,45.4,
2025-04-17,Biratnagar,26.4525,87.2718,110,39.2,79.8,25.3,6.0,61.9,28.8,53.0,
2025-04-17,Nepalgunj,28.0582,81.6176,76,24.2,56.5,11.6,2.7,64.8,30.9,52.5,
2025-04-17,Bharatpur,27.6838,84.4328,69,20.8,37.1,11.7,1.0,44.2,32.1,22.4,
2025-04-17,Dhangadhi,28.707,80.5912,91,31.2,78.8,10.4,4.8,65.6,32.4,48.4,
2025-04-17,Janakpur,26.706,85.9246,66,19.4,30.1,15.1,5.5,72.6,32.7,57.6,
2025-04-17,Butwal,27.7,83.45,72,21.9,25.4,9.8,5.1,60.2,33.4,40.4,
2025-04-17,Dharan,26.8125,87.2835,53,12.9,27.0,15.2,2.5,83.8,26.7,49.8,
2025-04-17,Hetauda,27.4163,85.0306,99,35.1,87.1,3.4,2.8,41.1,33.6,34.2,
2025-04-17,Birgunj,27.0,84.8667,122,44.0,80.6,18.9,2.7,74.6,32.4,55.9,
2025-04-17,Jumla,29.2741,82.1855,70,21.2,49.9,15.4,3.7,45.3,30.2,45.7,
2025-04-17,Illam,26.8901,87.9204,77,24.6,57.9,5.1,2.8,60.6,31.2,59.5,
2025-04-18,Kathmandu,27.7172,85.324,156,65.5,161.0,19.5,7.0,53.9,31.3,63.8,
2025-04-18,Lalitpur,27.6648,85.3188,139,50.9,79.7,23.6,3.8,60.4,33.4,50.6,
2025-04-18,Bhaktapur,27.6714,85.427,153,58.9,126.8,20.8,5.4,37.3,28.4,55.8,
2025-04-18,Pokhara,28.2096,83.9856,83,27.1,59.1,20.5,7.2,51.0,25.1,49.6,
2025-04-18,Biratnagar,26.4525,87.2718,118,42.2,78.6,19.1,3.2,33.5,31.4,52.9,
2025-04-18,Nepalgunj,28.0582,81.6176,114,40.7,72.7,10.5,6.9,41.4,25.0,35.4,
2025-04-18,Bharatpur,27.6838,84.4328,94,32.7,64.8,2.0,1.0,64.0,23.8,75.2,
2025-04-18,Dhangadhi,28.707,80.5912,102,36.0,58.5,5.1,2.6,49.5,33.5,44.3,
2025-04-18,Janakpur,26.706,85.9246,92,31.6,47.7,11.0,5.5,38.6,30.1,45.6,
2025-04-18,Butwal,27.7,83.45,96,33.5,88.6,10.9,1.0,61.7,30.7,33.6,
2025-04-18,Dharan,26.8125,87.2835,91,30.9,61.9,6.2,4.8,56.9,32.5,47.0,
2025-04-18,Hetauda,27.4163,85.0306,114,40.7,92.6,5.5,3.9,61.0,24.6,58.3,
2025-04-18,Birgunj,27.0,84.8667,105,37.0,85.0,14.8,5.9,45.6,33.4,60.4,
2025-04-18,Jumla,29.2741,82.1855,33,8.0,9.8,6.0,2.9,46.3,30.4,53.5,
2025-04-18,Illam,26.8901,87.9204,44,10.6,28.8,20.2,1.0,43.9,32.6,36.8,
2025-04-19,Kathmandu,27.7172,85.324,158,69.9,149.9,23.5,1.0,54.1,28.2,58.1,
2025-04-19,Lalitpur,27.6648,85.3188,143,52.7,111.4,30.8,7.9,71.9,28.7,72.4,
2025-04-19,Bhaktapur,27.6714,85.427,138,50.4,118.9,32.9,4.2,59.2,27.5,59.2,
2025-04-19,Pokhara,28.2096,83.9856,69,20.8,25.3,11.9,3.2,47.6,25.9,42.6,
2025-04-19,Biratnagar,26.4525,87.2718,123,44.4,76.2,19.0,4.1,54.6,32.1,84.7,
2025-04-19,Nepalgunj,28.0582,81.6176,113,40.3,105.4,6.6,3.7,37.5,28.8,44.2,
2025-04-19,Bharatpur,27.6838,84.4328,94,32.6,76.6,8.8,1.0,60.2,24.6,56.1,
2025-04-19,Dhangadhi,28.707,80.5912,121,43.8,96.4,2.0,3.5,47.8,29.9,46.8,
2025-04-19,Janakpur,26.706,85.9246,97,34.2,75.2,8.6,4.3,46.7,36.2,46.6,
2025-04-19,Butwal,27.7,83.45,117,41.9,70.0,7.4,1.0,56.0,25.3,44.0,
2025-04-19,Dharan,26.8125,87.2835,108,38.5,78.4,13.6,3.8,54.1,25.0,54.5,
2025-04-19,Hetauda,27.4163,85.0306,94,32.8,72.8,24.3,3.0,21.3,32.1,36.8,
2025-04-19,Birgunj,27.0,84.8667,108,38.5,87.9,35.5,7.3,67.9,29.7,56.6,
2025-04-19,Jumla,29.2741,82.1855,71,21.8,50.6,2.0,2.7,61.7,31.5,20.7,
2025-04-19,Illam,26.8901,87.9204,69,20.6,33.3,10.1,3.3,62.5,24.9,52.9,
2025-04-20,Kathmandu,27.7172,85.324,153,59.6,143.6,22.5,4.0,67.7,26.6,46.9,
2025-04-20,Lalitpur,27.6648,85.3188,122,44.1,76.0,18.9,4.8,72.6,33.7,59.8,
2025-04-20,Bhaktapur,27.6714,85.427,154,61.2,147.5,24.6,5.6,48.1,29.7,48.3,
2025-04-20,Pokhara,28.2096,83.9856,54,13.7,13.7,17.7,3.3,47.0,29.5,52.8,
2025-04-20,Biratnagar,26.4525,87.2718,124,44.9,71.2,19.4,5.8,44.7,31.2,58.0,
2025-04-20,Nepalgunj,28.0582,81.6176,77,24.6,42.7,15.5,4.4,57.2,28.1,18.6,
2025-04-20,Bharatpur,27.6838,84.4328,80,25.9,52.2,11.6,1.0,60.1,22.0,55.0,
2025-04-20,Dhangadhi,28.707,80.5912,118,42.5,105.8,9.1,2.7,65.0,26.2,49.8,
2025-04-20,Janakpur,26.706,85.9246,91,31.0,60.0,12.1,4.1,58.3,36.4,42.1,
2025-04-20,Butwal,27.7,83.45,90,30.9,55.4,8.7,3.6,58.3,31.0,58.8,
2025-04-20,Dharan,26.8125,87.2835,91,30.9,62.7,19.5,1.8,57.0,32.6,50.4,
2025-04-20,Hetauda,27.4163,85.0306,116,41.5,90.7,9.2,7.7,65.6,28.5,56.4,
2025-04-20,Birgunj,27.0,84.8667,96,33.5,52.0,15.1,3.8,55.2,27.1,44.4,
2025-04-20,Jumla,29.2741,82.1855,65,18.8,25.6,9.8,2.9,52.2,25.9,61.7,
2025-04-20,Illam,26.8901,87.9204,89,30.2,63.9,12.0,3.7,60.4,28.4,51.0,
2025-04-21,Kathmandu,27.7172,85.324,153,59.9,109.1,25.9,2.9,59.4,32.1,46.3,
2025-04-21,Lalitpur,27.6648,85.3188,149,55.1,99.0,20.0,3.3,65.2,33.6,58.2,
2025-04-21,Bhaktapur,27.6714,85.427,159,70.9,112.2,20.8,3.8,47.5,35.0,35.9,
2025-04-21,Pokhara,28.2096,83.9856,75,23.6,60.7,5.6,2.5,52.5,30.7,49.2,
2025-04-21,Biratnagar,26.4525,87.2718,140,51.3,82.1,24.8,6.2,63.8,35.7,57.9,
2025-04-21,Nepalgunj,28.0582,81.6176,87,29.4,46.5,15.8,1.0,66.3,28.5,57.1,
2025-04-21,Bharatpur,27.6838,84.4328,115,41.0,63.2,2.0,5.0,41.0,24.4,40.4,
2025-04-21,Dhangadhi,28.707,80.5912,128,46.3,109.0,24.3,1.4,59.7,33.8,27.1,
2025-04-21,Janakpur,26.706,85.9246,92,31.6,52.4,4.8,4.1,72.1,28.9,55.3,
2025-04-21,Butwal,27.7,83.45,93,32.3,54.3,13.7,2.5,62.5,34.1,51.8,
